date,day_index,sand_storm_flag,dust_index,ambient_temperature_c,humidity_percent,vibration_rms_mm_s,discharge_temperature_c,discharge_pressure_bar,suction_pressure_bar,flow_rate_m3_min,bearing_oil_pressure_bar,bearing_oil_temperature_c,casing_temperature_c,dp_filter_bar,high_dp_alarm,failure,failure_mode,TTF_days,maintenance_oil_change,days_since_oil_change,health_state
2022-12-03,1492,0,9.6,17.68,45.6,1.959,85.66,7.959,1.0,100.21,3.407,62.03,55.35,0.155,1,0,,40,0,51,early_warning
2022-12-04,1493,0,13.1,23.11,58.3,2.018,87.45,8.012,1.003,100.99,3.357,60.97,55.26,0.141,0,0,,39,0,52,early_warning
2022-12-05,1494,0,6.1,14.84,68.9,1.995,83.55,7.956,0.994,98.81,3.37,61.28,55.33,0.155,1,0,,38,0,53,early_warning
2022-12-06,1495,0,13.6,18.57,56.9,1.953,84.93,7.967,0.996,101.01,3.375,61.31,54.44,0.133,0,0,,37,0,54,early_warning
2022-12-07,1496,0,0.6,17.51,46.6,2.01,84.74,8.001,1.008,99.29,3.366,62.73,55.04,0.125,0,0,,36,0,55,early_warning
2022-12-08,1497,0,1.8,17.89,66.6,2.008,85.41,7.96,0.983,101.4,3.436,61.79,54.47,0.156,1,0,,35,0,56,early_warning
2022-12-09,1498,0,11.8,22.73,51.2,1.981,88.77,7.936,0.999,99.13,3.432,61.7,56.02,0.103,0,0,,34,0,57,early_warning
2022-12-10,1499,0,0.4,14.62,62.4,2.005,81.24,7.976,1.011,99.13,3.402,61.21,54.9,0.169,1,0,,33,0,58,early_warning
2022-12-11,1500,0,1.2,21.95,46.8,2.02,86.42,7.998,0.969,99.55,3.377,62.15,55.86,0.126,0,0,,32,0,59,early_warning
2022-12-12,1501,0,3.9,16.28,69.0,2.0,83.35,8.067,0.999,98.95,3.391,61.31,55.12,0.137,0,0,,31,0,60,early_warning
2022-12-13,1502,0,15.7,18.43,49.3,2.023,85.07,7.969,0.997,100.5,3.364,62.48,54.66,0.166,1,0,,30,0,61,critical
2022-12-14,1503,0,0.4,13.6,59.4,2.039,82.05,8.053,1.013,99.9,3.457,62.32,55.57,0.148,0,0,,29,0,62,critical
2022-12-15,1504,0,0.6,25.08,56.9,1.935,85.81,7.971,0.989,99.27,3.381,61.67,55.8,0.147,0,0,,28,0,63,critical
2022-12-16,1505,0,3.0,14.83,54.8,2.021,83.12,8.089,1.0,99.52,3.369,62.43,55.31,0.153,1,0,,27,0,64,critical
2022-12-17,1506,0,13.3,16.71,69.9,1.967,83.12,8.05,1.013,98.93,3.313,61.84,55.98,0.128,0,0,,26,0,65,critical
2022-12-18,1507,0,1.6,16.43,59.3,1.956,82.26,8.008,1.025,99.24,3.376,61.43,54.99,0.129,0,0,,25,0,66,critical
2022-12-19,1508,0,14.8,24.82,59.4,1.982,86.98,7.976,0.998,98.42,3.396,62.72,54.19,0.148,0,0,,24,0,67,critical
2022-12-20,1509,0,18.5,19.49,66.2,2.011,83.97,7.949,1.006,99.21,3.374,62.7,55.13,0.111,0,0,,23,0,68,critical
2022-12-21,1510,0,17.6,23.99,47.7,2.01,88.46,8.098,1.0,100.5,3.304,62.15,54.21,0.145,0,0,,22,0,69,critical
2022-12-22,1511,0,15.8,20.13,59.6,2.007,84.48,7.907,0.997,99.32,3.327,61.83,54.88,0.156,1,0,,21,0,70,critical
2022-12-23,1512,0,2.7,15.78,65.5,1.986,84.14,7.944,1.006,99.43,3.357,62.2,56.15,0.132,0,0,,20,0,71,critical
2022-12-24,1513,0,0.4,19.45,53.7,1.942,87.44,8.007,0.997,100.79,3.365,61.67,55.17,0.149,0,0,,19,0,72,critical
2022-12-25,1514,0,20.0,24.33,65.1,1.926,86.11,8.008,1.005,96.77,3.384,61.94,54.86,0.127,0,0,,18,0,73,critical
2022-12-26,1515,0,17.6,24.47,49.7,2.022,87.61,8.016,0.993,100.65,3.337,61.62,54.34,0.108,0,0,,17,0,74,critical
2022-12-27,1516,0,6.4,21.72,48.3,1.945,84.55,8.124,1.006,98.87,3.335,61.3,55.73,0.127,0,0,,16,0,75,critical
2022-12-28,1517,0,7.3,17.3,46.6,1.965,83.94,7.969,0.995,101.0,3.405,61.93,54.93,0.167,1,0,,15,0,76,critical
2022-12-29,1518,0,19.0,15.07,57.9,2.125,83.54,8.026,1.009,100.71,3.386,62.33,55.64,0.103,0,0,,14,0,77,critical
2022-12-30,1519,0,15.5,20.95,45.5,2.069,85.74,8.005,1.0,100.42,3.367,62.99,55.87,0.137,0,0,,13,0,78,critical
2022-12-31,1520,0,8.7,22.92,58.9,2.054,84.66,8.09,0.987,100.11,3.384,61.4,55.12,0.155,1,0,,12,0,79,critical
2023-01-01,1521,0,18.6,13.81,55.2,2.032,82.18,7.996,1.002,98.63,3.297,62.1,55.65,0.164,1,0,,11,0,80,critical
2023-01-02,1522,0,17.3,14.46,52.6,2.063,81.76,7.96,1.012,100.7,3.317,61.44,53.78,0.164,1,0,,10,0,81,critical
2023-01-03,1523,0,18.3,14.0,52.8,1.932,83.06,8.036,1.005,101.71,3.323,62.61,55.24,0.124,0,0,,9,0,82,critical
2023-01-04,1524,0,6.1,14.45,49.2,2.145,80.84,7.959,1.006,99.9,3.39,61.64,55.44,0.143,0,0,,8,0,83,critical
2023-01-05,1525,0,2.6,16.39,53.4,1.935,83.01,8.113,1.006,101.3,3.361,63.46,54.75,0.139,0,0,,7,0,84,critical
2023-01-06,1526,0,0.7,18.24,56.2,2.004,84.31,7.937,0.994,99.65,3.325,63.18,54.52,0.154,1,0,,6,0,85,critical
2023-01-07,1527,0,5.5,17.48,62.4,2.067,116.38,7.993,1.007,101.27,3.311,61.59,55.51,0.12,0,0,,5,0,86,critical
2023-01-08,1528,0,2.8,19.59,53.8,2.013,84.55,8.029,1.007,98.14,3.319,61.61,55.42,0.126,0,0,,4,0,87,critical
2023-01-09,1529,0,4.0,18.59,45.2,2.127,83.84,7.997,0.988,101.6,3.297,62.09,56.16,0.109,0,0,,3,0,88,critical
2023-01-10,1530,0,19.1,12.84,45.0,1.966,82.46,8.004,1.001,99.13,3.348,62.84,55.69,0.156,1,0,,2,0,89,critical
2023-01-11,1531,0,14.5,15.3,45.2,2.031,83.41,7.938,0.998,100.26,3.297,63.58,54.69,0.138,0,0,,1,0,90,critical
2023-01-12,1532,0,1.9,16.37,49.0,3.152,92.55,8.014,0.943,70.76,2.621,68.52,59.74,0.05,0,1,lubrication_failure,0,0,91,failure
2023-01-13,1533,0,4.0,19.97,48.9,2.064,85.13,7.964,0.979,99.87,3.354,62.19,54.64,0.153,1,0,,28,0,92,critical
2023-01-14,1534,0,13.6,15.95,55.0,2.019,82.89,7.99,1.006,100.24,3.324,63.3,55.43,0.132,0,0,,27,0,93,critical
2023-01-15,1535,0,18.4,18.81,55.7,1.983,82.83,8.01,0.996,98.93,3.313,63.69,55.33,0.107,0,0,,26,0,94,critical
2023-01-16,1536,0,17.5,14.21,55.3,2.027,81.33,8.027,1.01,100.66,3.366,61.43,54.97,0.164,1,0,,25,0,95,critical
2023-01-17,1537,0,8.1,20.04,47.2,1.973,85.08,8.08,1.01,101.52,3.32,61.94,56.0,0.165,1,0,,24,0,96,critical
2023-01-18,1538,0,15.1,18.43,57.3,1.959,85.32,7.973,0.996,99.54,3.335,62.31,55.15,0.118,0,0,,23,0,97,critical
2023-01-19,1539,0,18.0,14.64,51.3,2.027,81.53,7.941,0.987,98.19,3.334,62.7,54.25,0.168,1,0,,22,0,98,critical
2023-01-20,1540,0,10.1,17.37,47.0,1.999,84.29,8.012,0.982,100.23,3.359,63.07,55.1,0.134,0,0,,21,0,99,critical
2023-01-21,1541,0,13.6,19.48,52.5,2.021,84.27,7.95,1.001,100.3,3.277,64.26,55.83,0.138,0,0,,20,0,100,critical
2023-01-22,1542,0,2.2,18.21,48.4,1.98,83.36,8.009,1.013,97.75,3.328,62.63,54.69,0.109,0,0,,19,0,101,critical
2023-01-23,1543,0,13.2,15.42,52.9,1.944,82.02,8.062,0.999,99.0,3.265,62.63,54.1,0.134,0,0,,18,0,102,critical
2023-01-24,1544,0,18.2,15.82,59.0,2.02,82.05,8.096,0.994,99.01,3.3,61.29,54.91,0.143,0,0,,17,0,103,critical
2023-01-25,1545,0,11.5,15.05,53.2,2.016,81.7,7.969,1.01,101.29,3.352,63.91,54.71,0.165,1,0,,16,0,104,critical
2023-01-26,1546,0,10.5,14.12,46.4,2.102,81.26,8.015,0.998,100.16,3.242,64.02,55.38,0.12,0,0,,15,0,105,critical
2023-01-27,1547,0,11.4,19.56,57.8,2.014,86.52,8.056,1.003,100.36,3.288,64.16,54.63,0.144,0,0,,14,0,106,critical
2023-01-28,1548,0,5.9,14.59,55.3,2.001,81.25,8.037,1.02,101.34,3.22,63.65,55.18,0.167,1,0,,13,0,107,critical
2023-01-29,1549,0,12.9,20.11,49.6,2.018,84.27,8.126,0.981,100.08,3.22,61.98,54.09,0.119,0,0,,12,0,108,critical
2023-01-30,1550,0,0.0,15.06,62.7,2.022,82.95,8.054,1.001,102.09,3.265,62.97,54.73,0.127,0,0,,11,0,109,critical
2023-01-31,1551,0,8.6,14.84,53.6,2.038,82.26,7.949,1.011,98.82,3.313,64.04,55.87,0.142,0,0,,10,0,110,critical
2023-02-01,1552,0,2.5,20.38,53.1,2.046,84.29,7.953,0.995,100.01,3.278,63.43,55.12,0.109,0,0,,9,0,111,critical
2023-02-02,1553,0,17.3,20.57,56.1,2.039,85.41,8.097,1.01,101.15,3.282,61.99,54.58,0.102,0,0,,8,0,112,critical
2023-02-03,1554,0,17.5,18.45,56.6,1.961,83.89,7.904,1.014,100.44,3.273,63.8,54.73,0.134,0,0,,7,0,113,critical
2023-02-04,1555,0,11.6,18.17,41.7,2.005,85.43,7.917,1.011,100.36,3.3,63.51,55.08,0.125,0,0,,6,0,114,critical
2023-02-05,1556,0,19.8,16.63,46.5,1.929,83.35,8.046,0.996,98.52,3.254,62.48,54.95,0.126,0,0,,5,0,115,critical
2023-02-06,1557,0,12.4,16.87,43.4,1.957,82.43,8.009,1.0,99.98,3.283,62.82,54.52,0.135,0,0,,4,0,116,critical
2023-02-07,1558,0,3.6,17.97,43.9,1.959,83.18,8.039,1.005,102.06,3.222,63.96,56.08,0.129,0,0,,3,0,117,critical
2023-02-08,1559,0,12.9,19.33,47.1,1.964,86.11,7.965,1.003,100.49,3.298,64.5,54.3,0.109,0,0,,2,0,118,critical
2023-02-09,1560,0,11.5,17.49,40.7,1.98,84.04,7.982,1.003,99.22,3.229,64.0,54.98,0.163,1,0,,1,0,119,critical
2023-02-10,1561,0,6.2,21.41,46.0,3.052,96.22,8.026,0.963,69.6,2.561,70.3,59.63,0.05,0,1,bearing_failure,0,0,120,failure
2023-02-11,1562,0,0.4,14.24,51.9,2.096,80.75,7.953,1.01,99.47,3.244,64.27,55.13,0.155,1,0,,4,0,121,critical
2023-02-12,1563,0,10.9,19.93,55.5,2.007,85.46,8.049,1.012,99.85,3.221,64.41,55.31,0.161,1,0,,3,0,122,critical
2023-02-13,1564,0,13.7,16.45,53.5,2.009,82.26,8.027,0.983,100.2,3.252,63.91,54.17,0.127,0,0,,2,0,123,critical
2023-02-14,1565,0,5.8,17.49,48.5,1.906,83.38,7.93,1.015,99.32,3.221,63.34,53.66,0.151,1,0,,1,0,124,critical
2023-02-15,1566,0,0.9,15.63,58.1,3.017,92.97,8.023,0.947,69.76,2.59,68.96,59.49,0.05,0,1,valve_failure,0,0,125,failure
2023-02-16,1567,0,10.1,19.78,40.9,1.957,83.9,7.978,0.993,99.26,3.275,63.74,55.2,0.05,0,0,,,0,126,post_last_failure
2023-02-17,1568,0,17.2,19.71,44.0,1.951,83.86,8.044,1.005,99.77,3.181,62.95,54.85,0.05,0,0,,,0,127,post_last_failure
2023-02-18,1569,0,3.8,16.19,46.3,2.047,83.39,7.948,0.996,99.62,3.263,64.37,56.03,0.05,0,0,,,0,128,post_last_failure
2023-02-19,1570,0,18.4,19.33,58.5,2.036,83.13,7.96,0.993,101.3,3.239,63.77,55.28,0.05,0,0,,,0,129,post_last_failure
2023-02-20,1571,0,17.8,19.48,50.9,2.017,84.0,8.008,0.991,100.61,3.296,64.15,54.46,0.05,0,0,,,0,130,post_last_failure
2023-02-21,1572,0,4.1,17.6,50.4,2.013,82.59,8.072,1.0,99.81,3.211,63.36,54.58,0.05,0,0,,,0,131,post_last_failure
2023-02-22,1573,0,15.4,20.79,55.5,1.938,85.56,8.008,1.016,99.74,3.219,63.64,53.88,0.05,0,0,,,0,132,post_last_failure
2023-02-23,1574,0,17.9,19.82,47.0,2.039,85.08,8.038,1.003,101.42,3.165,63.45,54.66,0.05,0,0,,,0,133,post_last_failure
2023-02-24,1575,0,14.6,18.43,56.3,1.989,83.17,7.964,1.007,99.37,3.214,64.11,54.46,0.05,0,0,,,0,134,post_last_failure
2023-02-25,1576,0,15.2,21.56,58.7,2.056,86.39,7.979,1.01,99.58,3.253,63.22,54.58,0.05,0,0,,,0,135,post_last_failure
2023-02-26,1577,0,7.4,14.78,57.6,2.0,83.11,7.969,0.999,99.5,3.225,64.24,55.17,0.05,0,0,,,0,136,post_last_failure
2023-02-27,1578,0,7.6,17.12,44.1,1.984,83.55,8.005,1.007,99.71,3.267,64.13,54.72,0.05,0,0,,,0,137,post_last_failure
2023-02-28,1579,0,4.2,19.67,58.3,2.01,84.62,7.945,1.0,98.05,3.26,63.18,53.86,0.05,0,0,,,0,138,post_last_failure
2023-03-01,1580,0,5.2,32.6,38.3,1.998,90.99,7.996,1.002,100.46,3.192,64.12,55.16,0.05,0,0,,,0,139,post_last_failure
2023-03-02,1581,0,7.3,25.16,48.0,2.047,88.98,8.043,1.002,99.05,3.199,64.04,55.85,0.05,0,0,,,0,140,post_last_failure
2023-03-03,1582,0,11.0,19.01,35.4,1.961,85.04,7.997,1.012,102.86,3.267,64.26,54.51,0.05,0,0,,,0,141,post_last_failure
2023-03-04,1583,0,14.1,23.92,38.8,1.941,89.12,8.03,0.985,100.7,3.173,63.85,55.17,0.05,0,0,,,0,142,post_last_failure
2023-03-05,1584,0,5.5,28.02,38.4,1.998,89.23,8.024,0.995,100.18,3.296,63.63,55.44,0.05,0,0,,,0,143,post_last_failure
2023-03-06,1585,0,12.0,24.41,44.1,2.023,86.57,8.007,0.975,98.65,3.225,64.41,53.94,0.05,0,0,,,0,144,post_last_failure
2023-03-07,1586,0,0.2,23.41,36.1,2.05,86.73,7.925,1.005,100.78,3.171,65.32,54.96,0.05,0,0,,,0,145,post_last_failure
2023-03-08,1587,0,9.9,30.19,41.5,1.956,89.65,8.037,1.008,100.16,3.244,65.23,55.49,0.05,0,0,,,0,146,post_last_failure
2023-03-09,1588,0,19.9,15.67,39.4,1.962,81.4,7.985,1.0,99.97,3.216,64.17,55.39,0.05,0,0,,,0,147,post_last_failure
2023-03-10,1589,0,2.2,21.27,38.5,1.958,86.1,8.007,0.998,100.19,3.174,64.84,54.46,0.05,0,0,,,0,148,post_last_failure
2023-03-11,1590,0,11.6,22.16,47.8,2.022,84.67,7.982,0.987,101.04,3.189,64.48,56.12,0.05,0,0,,,0,149,post_last_failure
2023-03-12,1591,0,7.3,20.59,37.8,2.012,85.45,7.97,0.999,101.53,3.228,63.29,55.7,0.05,0,0,,,0,150,post_last_failure
2023-03-13,1592,0,13.6,22.37,45.2,1.95,86.53,8.071,1.005,98.96,3.192,65.01,54.29,0.05,0,0,,,0,151,post_last_failure
2023-03-14,1593,0,16.1,19.31,40.8,1.976,84.9,7.931,0.993,100.06,3.217,65.18,54.86,0.05,0,0,,,0,152,post_last_failure
2023-03-15,1594,0,0.2,23.56,54.1,1.958,85.93,7.96,0.985,102.22,3.207,64.13,54.64,0.05,0,0,,,0,153,post_last_failure
2023-03-16,1595,0,12.4,21.71,41.2,1.946,86.14,8.017,1.01,99.27,3.24,63.19,54.17,0.05,0,0,,,0,154,post_last_failure
2023-03-17,1596,0,6.0,19.69,50.5,2.002,85.63,8.03,0.994,101.54,3.176,63.75,55.15,0.05,0,0,,,0,155,post_last_failure
2023-03-18,1597,0,8.4,24.55,44.0,2.064,87.07,8.064,0.977,101.85,3.173,65.35,55.57,0.05,0,0,,,0,156,post_last_failure
2023-03-19,1598,0,18.9,17.8,54.3,2.024,84.32,8.087,1.01,98.38,3.19,65.0,53.92,0.05,0,0,,,0,157,post_last_failure
2023-03-20,1599,0,16.2,23.77,39.3,2.015,87.03,7.972,0.987,99.26,3.143,64.75,56.11,0.05,0,0,,,0,158,post_last_failure
2023-03-21,1600,0,14.9,21.22,50.2,1.969,88.03,8.032,1.011,100.43,3.179,65.63,56.09,0.05,0,0,,,0,159,post_last_failure
2023-03-22,1601,0,11.9,21.84,40.6,1.94,85.69,8.01,0.997,97.43,3.197,63.83,55.76,0.05,0,0,,,0,160,post_last_failure
2023-03-23,1602,0,6.7,19.94,40.7,1.965,83.24,7.941,0.991,101.23,3.184,65.15,55.57,0.05,0,0,,,0,161,post_last_failure
2023-03-24,1603,0,6.0,23.52,41.8,1.951,86.3,7.977,0.986,99.08,3.15,65.48,54.52,0.05,0,0,,,0,162,post_last_failure
2023-03-25,1604,0,15.2,23.39,36.5,2.02,85.99,8.053,0.996,98.46,3.151,64.74,54.42,0.05,0,0,,,0,163,post_last_failure
2023-03-26,1605,0,2.4,20.67,50.0,2.124,87.31,7.992,0.99,100.43,3.138,65.56,54.96,0.05,0,0,,,0,164,post_last_failure
2023-03-27,1606,0,1.4,21.86,39.3,1.935,86.14,7.976,1.0,101.56,3.199,65.43,54.55,0.05,0,0,,,0,165,post_last_failure
2023-03-28,1607,0,0.1,9.6,50.0,1.974,80.06,8.038,0.994,102.1,3.172,65.34,54.61,0.05,0,0,,,0,166,post_last_failure
2023-03-29,1608,0,16.7,24.1,38.7,2.109,86.19,8.03,0.991,98.85,3.149,65.51,55.48,0.05,0,0,,,0,167,post_last_failure
2023-03-30,1609,0,14.9,22.13,53.9,1.978,86.04,7.954,0.979,99.45,3.146,62.72,54.59,0.05,0,0,,,0,168,post_last_failure
2023-03-31,1610,0,15.4,24.57,36.2,1.931,88.19,8.132,0.991,98.94,3.148,66.21,55.19,0.05,0,0,,,0,169,post_last_failure
2023-04-01,1611,0,8.8,26.89,38.6,2.045,88.31,8.003,1.014,100.18,3.174,64.89,54.01,0.05,0,0,,,0,170,post_last_failure
2023-04-02,1612,0,3.6,27.68,30.4,2.017,87.62,8.089,1.017,99.3,3.163,65.78,54.33,0.05,0,0,,,0,171,post_last_failure
2023-04-03,1613,0,5.7,31.26,38.0,2.001,89.87,8.071,0.989,100.75,3.139,64.88,54.79,0.05,0,0,,,0,172,post_last_failure
2023-04-04,1614,0,13.8,26.75,43.9,1.968,87.62,8.044,1.003,99.85,3.115,65.05,55.62,0.05,0,0,,,0,173,post_last_failure
2023-04-05,1615,0,10.1,28.51,43.4,1.931,89.23,8.035,0.997,102.11,3.168,65.95,54.88,0.05,0,0,,,0,174,post_last_failure
2023-04-06,1616,0,17.5,25.06,39.4,1.936,86.89,8.001,1.016,99.81,3.132,64.2,54.43,0.05,0,0,,,0,175,post_last_failure
2023-04-07,1617,0,15.6,25.71,44.0,1.972,89.51,8.004,1.022,99.09,3.11,65.62,54.75,0.05,0,0,,,0,176,post_last_failure
2023-04-08,1618,0,7.2,31.71,37.6,2.023,91.17,8.029,1.005,99.32,3.153,65.57,55.29,0.05,0,0,,,0,177,post_last_failure
2023-04-09,1619,0,1.9,27.92,35.0,1.986,88.49,7.958,0.995,98.65,3.147,65.03,54.4,0.05,0,0,,,0,178,post_last_failure
2023-04-10,1620,0,14.6,28.49,34.9,1.99,87.97,8.02,1.023,98.27,3.099,65.21,54.47,0.05,0,0,,,0,179,post_last_failure
2023-04-11,1621,0,17.4,30.08,30.2,2.047,88.43,7.952,0.99,100.15,3.503,59.33,55.63,0.05,0,0,,,1,0,post_last_failure
2023-04-12,1622,0,9.0,31.92,44.8,1.973,91.87,7.983,1.011,100.57,3.518,60.57,55.07,0.05,0,0,,,0,1,post_last_failure
2023-04-13,1623,0,3.8,28.79,45.4,2.023,90.59,8.038,0.99,100.0,3.513,60.93,54.55,0.05,0,0,,,0,2,post_last_failure
2023-04-14,1624,0,0.1,23.93,47.6,2.035,85.28,8.042,1.011,98.6,3.498,61.09,54.54,0.05,0,0,,,0,3,post_last_failure
2023-04-15,1625,0,2.6,29.36,40.8,1.976,88.36,8.065,1.014,101.59,3.465,59.19,54.92,0.05,0,0,,,0,4,post_last_failure
2023-04-16,1626,0,18.6,25.66,31.6,2.099,88.3,7.985,1.013,100.07,3.529,60.81,53.67,0.05,0,0,,,0,5,post_last_failure
2023-04-17,1627,0,11.4,31.64,33.6,2.022,89.52,7.977,0.991,100.12,3.469,59.17,55.48,0.05,0,0,,,0,6,post_last_failure
2023-04-18,1628,0,3.8,22.92,42.5,1.956,88.01,7.97,0.984,101.33,3.473,59.64,55.13,0.05,0,0,,,0,7,post_last_failure
2023-04-19,1629,0,12.5,23.97,42.7,2.049,85.68,7.899,0.998,99.43,3.443,60.94,54.15,0.05,0,0,,,0,8,post_last_failure
2023-04-20,1630,0,11.0,26.57,35.7,2.068,88.17,8.073,1.001,99.22,3.485,60.66,54.1,0.05,0,0,,,0,9,post_last_failure
2023-04-21,1631,0,13.5,29.51,47.9,1.933,89.12,8.027,1.004,99.68,3.511,60.7,53.98,0.05,0,0,,,0,10,post_last_failure
2023-04-22,1632,0,18.8,32.34,45.0,1.939,90.69,8.033,0.992,100.59,3.54,61.12,54.52,0.05,0,0,,,0,11,post_last_failure
2023-04-23,1633,0,5.0,30.37,44.0,2.024,91.35,7.995,0.986,100.08,3.475,61.61,54.39,0.05,0,0,,,0,12,post_last_failure
2023-04-24,1634,1,61.3,35.28,40.6,2.02,96.52,8.009,0.981,99.33,3.464,60.06,55.2,0.073,0,0,,,0,13,post_last_failure
2023-04-25,1635,0,13.0,27.28,30.9,1.968,87.66,8.101,1.019,97.73,3.477,61.74,55.11,0.05,0,0,,,0,14,post_last_failure
2023-04-26,1636,0,19.8,27.59,34.6,2.007,89.15,8.055,1.012,100.37,3.466,59.64,56.02,0.05,0,0,,,0,15,post_last_failure
2023-04-27,1637,0,18.6,26.54,45.3,2.051,88.16,7.994,1.002,100.53,3.455,59.46,56.18,0.05,0,0,,,0,16,post_last_failure
2023-04-28,1638,0,12.8,33.35,31.1,2.045,91.73,7.891,0.997,100.62,2.45,60.12,54.28,0.05,0,0,,,0,17,post_last_failure
2023-04-29,1639,0,18.7,33.83,46.4,2.03,91.23,8.086,1.01,101.75,3.46,59.37,55.03,0.05,0,0,,,0,18,post_last_failure
2023-04-30,1640,1,71.1,29.76,44.5,2.091,92.22,8.022,0.976,96.58,3.422,63.0,54.45,0.071,0,0,,,0,19,post_last_failure
2023-05-01,1641,0,8.4,34.37,49.6,2.117,94.21,8.036,1.007,100.18,3.459,60.72,56.52,0.05,0,0,,,0,20,post_last_failure
2023-05-02,1642,0,13.2,36.02,38.6,2.003,93.7,8.047,1.0,99.35,3.433,60.1,54.69,0.05,0,0,,,0,21,post_last_failure
2023-05-03,1643,0,2.2,35.15,43.1,1.997,93.72,8.008,1.023,99.59,3.504,60.43,54.75,0.05,0,0,,,0,22,post_last_failure
2023-05-04,1644,0,3.0,26.44,48.1,2.038,86.28,8.005,0.995,100.6,3.423,60.71,54.36,0.05,0,0,,,0,23,post_last_failure
2023-05-05,1645,0,1.6,30.98,40.6,2.001,91.07,7.916,0.995,100.92,3.384,60.7,54.15,0.05,0,0,,,0,24,post_last_failure
2023-05-06,1646,0,13.6,38.97,46.8,2.011,95.35,7.99,0.998,98.18,3.471,60.49,54.49,0.05,0,0,,,0,25,post_last_failure
2023-05-07,1647,0,9.5,32.33,45.1,2.008,89.9,8.031,1.007,100.43,3.472,60.2,54.71,0.05,0,0,,,0,26,post_last_failure
2023-05-08,1648,0,16.7,33.05,40.3,2.05,91.9,7.986,0.984,100.4,3.45,59.99,54.47,0.05,0,0,,,0,27,post_last_failure
2023-05-09,1649,0,9.9,33.52,50.8,2.002,91.53,7.956,0.995,100.77,3.499,60.61,55.02,0.05,0,0,,,0,28,post_last_failure
2023-05-10,1650,0,19.5,30.64,38.5,2.057,89.95,7.938,1.008,100.1,3.447,59.85,54.96,0.05,0,0,,,0,29,post_last_failure
2023-05-11,1651,0,4.3,30.1,52.9,1.869,90.27,8.015,0.978,99.51,3.462,62.26,54.78,0.05,0,0,,,0,30,post_last_failure
2023-05-12,1652,0,7.9,33.59,41.4,1.996,91.86,8.073,0.998,98.72,3.405,60.19,54.94,0.05,0,0,,,0,31,post_last_failure
2023-05-13,1653,0,8.7,31.62,49.3,1.994,90.18,8.077,1.002,98.05,3.444,62.46,54.85,0.05,0,0,,,0,32,post_last_failure
2023-05-14,1654,0,9.9,29.51,53.4,1.961,89.75,7.982,1.003,99.18,3.446,61.89,55.05,0.05,0,0,,,0,33,post_last_failure
2023-05-15,1655,0,18.9,31.58,42.8,2.034,91.19,8.068,1.0,98.71,3.514,61.64,54.67,0.05,0,0,,,0,34,post_last_failure
2023-05-16,1656,0,6.2,32.98,44.6,2.07,90.95,8.037,0.995,98.09,3.445,61.84,54.79,0.05,0,0,,,0,35,post_last_failure
2023-05-17,1657,0,7.1,33.07,40.9,1.992,90.19,7.958,1.012,98.46,3.37,60.37,55.55,0.05,0,0,,,0,36,post_last_failure
2023-05-18,1658,0,1.9,35.51,48.2,1.953,92.18,8.012,0.982,98.07,3.473,61.81,55.09,0.05,0,0,,,0,37,post_last_failure
2023-05-19,1659,0,8.2,32.93,47.8,1.992,92.3,7.922,0.985,99.81,3.39,61.0,54.92,0.05,0,0,,,0,38,post_last_failure
2023-05-20,1660,0,17.2,30.39,51.4,1.902,90.69,7.901,0.997,100.26,3.453,61.8,55.64,0.05,0,0,,,0,39,post_last_failure
2023-05-21,1661,0,16.8,29.56,51.5,2.552,88.96,7.857,1.018,101.01,3.369,62.18,54.39,0.05,0,0,,,0,40,post_last_failure
2023-05-22,1662,0,5.0,34.14,54.4,2.107,93.46,8.123,1.007,100.47,3.434,60.83,55.74,0.05,0,0,,,0,41,post_last_failure
2023-05-23,1663,0,3.9,32.97,46.9,1.988,90.03,7.975,0.997,100.7,3.425,61.74,54.46,0.05,0,0,,,0,42,post_last_failure
2023-05-24,1664,0,4.1,35.52,42.3,2.065,91.86,8.042,1.0,101.52,3.361,61.47,54.7,0.05,0,0,,,0,43,post_last_failure
2023-05-25,1665,0,11.7,30.66,52.9,1.937,90.42,8.023,1.006,98.96,3.439,60.83,54.98,0.05,0,0,,,0,44,post_last_failure
2023-05-26,1666,0,14.0,34.97,50.4,1.937,93.53,7.945,1.008,101.56,3.406,61.38,54.81,0.05,0,0,,,0,45,post_last_failure
2023-05-27,1667,0,10.8,33.76,45.7,1.9,93.2,7.955,1.014,101.11,3.406,61.75,55.85,0.05,0,0,,,0,46,post_last_failure
2023-05-28,1668,1,76.9,29.72,40.1,2.154,92.53,7.975,0.982,97.25,3.313,63.14,54.24,0.072,0,0,,,0,47,post_last_failure
2023-05-29,1669,0,7.1,30.29,40.4,1.915,89.4,8.049,1.007,99.36,3.408,61.77,54.81,0.05,0,0,,,0,48,post_last_failure
2023-05-30,1670,0,11.3,29.21,38.5,1.965,89.34,7.97,1.001,99.78,3.374,62.33,55.31,0.05,0,0,,,0,49,post_last_failure
2023-05-31,1671,0,0.4,39.77,35.5,1.959,96.36,8.035,1.01,99.55,3.364,61.79,55.29,0.05,0,0,,,0,50,post_last_failure
2023-06-01,1672,0,15.4,35.12,40.9,1.988,92.64,7.979,0.99,100.45,3.393,60.86,55.16,0.05,0,0,,,0,51,post_last_failure
